Date,Area,Category,Phase
1996-04-28,0.6804,3,0.3402
1996-04-29,0.7481,3,0.3741
1996-04-30,0.8158,3,0.4079
1996-05-01,0.8835,4,0.4418
1996-05-02,0.9512,4,0.4756
1996-05-03,0.9811,4,0.5095
1996-05-04,0.9134,4,0.5433
1996-05-05,0.8457,5,0.5772
1996-05-06,0.778,5,0.611
1996-05-07,0.7103,5,0.6449
1996-05-08,0.6425,5,0.6787
1996-05-09,0.5748,6,0.7126
1996-05-10,0.5071,6,0.7464
1996-05-11,0.4394,7,0.7803
1996-05-12,0.3717,7,0.8141
1996-05-13,0.304,7,0.848
1996-05-14,0.2363,7,0.8818
1996-05-15,0.1686,7,0.9157
1996-05-16,0.1009,0,0.9495
1996-05-17,0.0332,0,0.9834
1996-05-18,0.0345,0,0.0172
1996-05-19,0.1021,0,0.051
1996-05-20,0.1697,1,0.0849
1996-05-21,0.2373,1,0.1187
1996-05-22,0.3049,1,0.1525
1996-05-23,0.3726,1,0.1863
1996-05-24,0.4402,2,0.2201
1996-05-25,0.5078,2,0.2539
1996-05-26,0.5754,3,0.2877
1996-05-27,0.6431,3,0.3215
1996-05-28,0.7107,3,0.3553
1996-05-29,0.7783,3,0.3892
1996-05-30,0.8459,3,0.423
1996-05-31,0.9135,4,0.4568
1996-06-01,0.9812,4,0.4906
1996-06-02,0.9512,4,0.5244
1996-06-03,0.8836,4,0.5582
1996-06-04,0.816,5,0.592
1996-06-05,0.7483,5,0.6258
1996-06-06,0.6807,5,0.6596
1996-06-07,0.6131,6,0.6935
1996-06-08,0.5455,6,0.7273
1996-06-09,0.4779,6,0.7611
1996-06-10,0.4102,7,0.7949
1996-06-11,0.3426,7,0.8287
1996-06-12,0.275,7,0.8625
1996-06-13,0.2074,7,0.8963
1996-06-14,0.1397,7,0.9301
1996-06-15,0.0721,0,0.9639
1996-06-16,0.0045,0,0.9978
1996-06-17,0.0631,0,0.0315
1996-06-18,0.1306,1,0.0653
1996-06-19,0.1981,1,0.0991
1996-06-20,0.2657,1,0.1328
1996-06-21,0.3332,1,0.1666
1996-06-22,0.4008,2,0.2004
1996-06-23,0.4683,2,0.2342
1996-06-24,0.5359,3,0.2679
1996-06-25,0.6034,3,0.3017
1996-06-26,0.6709,3,0.3355
1996-06-27,0.7385,3,0.3692
1996-06-28,0.806,3,0.403
1996-06-29,0.8736,3,0.4368
1996-06-30,0.9411,4,0.4706
1996-07-01,0.9913,4,0.5043
1996-07-02,0.9238,4,0.5381
1996-07-03,0.8562,5,0.5719
1996-07-04,0.7887,5,0.6056
1996-07-05,0.7212,5,0.6394
1996-07-06,0.6536,5,0.6732
1996-07-07,0.5861,6,0.707
1996-07-08,0.5185,6,0.7407
1996-07-09,0.451,7,0.7745
1996-07-10,0.3834,7,0.8083
1996-07-11,0.3159,7,0.8421
1996-07-12,0.2484,7,0.8758
1996-07-13,0.1808,7,0.9096
1996-07-14,0.1133,0,0.9434
1996-07-15,0.0457,0,0.9771
1996-07-16,0.0218,0,0.0109
1996-07-17,0.0893,0,0.0446
1996-07-18,0.1568,1,0.0784
1996-07-19,0.2242,1,0.1121
1996-07-20,0.2917,1,0.1459
1996-07-21,0.3592,1,0.1796
1996-07-22,0.4267,2,0.2133
1996-07-23,0.4942,2,0.2471
1996-07-24,0.5616,3,0.2808
1996-07-25,0.6291,3,0.3146
1996-07-26,0.6966,3,0.3483
1996-07-27,0.7641,3,0.382
1996-07-28,0.8316,3,0.4158
1996-07-29,0.899,4,0.4495
1996-07-30,0.9665,4,0.4833
1996-07-31,0.966,4,0.517
1996-08-01,0.8985,4,0.5507
1996-08-02,0.831,5,0.5845
1996-08-03,0.7636,5,0.6182
1996-08-04,0.6961,5,0.652
1996-08-05,0.6286,5,0.6857
1996-08-06,0.5611,6,0.7194
1996-08-07,0.4936,6,0.7532
1996-08-08,0.4261,7,0.7869
1996-08-09,0.3587,7,0.8207
1996-08-10,0.2912,7,0.8544
1996-08-11,0.2237,7,0.8881
1996-08-12,0.1562,7,0.9219
1996-08-13,0.0887,0,0.9556
1996-08-14,0.0213,0,0.9894
1996-08-15,0.0462,0,0.0231
1996-08-16,0.1137,0,0.0568
1996-08-17,0.1811,1,0.0906
1996-08-18,0.2486,1,0.1243
1996-08-19,0.316,1,0.158
1996-08-20,0.3835,2,0.1917
1996-08-21,0.4509,2,0.2255
1996-08-22,0.5184,2,0.2592
1996-08-23,0.5859,3,0.2929
1996-08-24,0.6533,3,0.3267
1996-08-25,0.7208,3,0.3604
1996-08-26,0.7882,3,0.3941
1996-08-27,0.8557,3,0.4278
1996-08-28,0.9231,4,0.4616
1996-08-29,0.9906,4,0.4953
1996-08-30,0.9419,4,0.529
1996-08-31,0.8745,5,0.5628
1996-09-01,0.807,5,0.5965
1996-09-02,0.7396,5,0.6302
1996-09-03,0.6721,5,0.6639
1996-09-04,0.6046,6,0.6977
1996-09-05,0.5372,6,0.7314
1996-09-06,0.4697,7,0.7651
1996-09-07,0.4023,7,0.7989
1996-09-08,0.3348,7,0.8326
1996-09-09,0.2674,7,0.8663
1996-09-10,0.1999,7,0.9
1996-09-11,0.1324,7,0.9338
1996-09-12,0.065,0,0.9675
1996-09-13,0.0025,0,0.0012
1996-09-14,0.07,0,0.035
1996-09-15,0.1375,1,0.0687
1996-09-16,0.205,1,0.1025
1996-09-17,0.2725,1,0.1362
1996-09-18,0.34,1,0.17
1996-09-19,0.4075,2,0.2037
1996-09-20,0.475,2,0.2375
1996-09-21,0.5425,3,0.2712
1996-09-22,0.61,3,0.305
1996-09-23,0.6775,3,0.3387
1996-09-24,0.745,3,0.3725
1996-09-25,0.8125,3,0.4062
1996-09-26,0.88,4,0.44
1996-09-27,0.9475,4,0.4737
1996-09-28,0.985,4,0.5075
1996-09-29,0.9175,4,0.5412
1996-09-30,0.85,5,0.575
1996-10-01,0.7825,5,0.6087
1996-10-02,0.715,5,0.6425
1996-10-03,0.6475,5,0.6762
1996-10-04,0.58,6,0.71
1996-10-05,0.5125,6,0.7437
1996-10-06,0.445,7,0.7775
1996-10-07,0.3775,7,0.8112
1996-10-08,0.31,7,0.845
1996-10-09,0.2425,7,0.8787
1996-10-10,0.175,7,0.9125
1996-10-11,0.1076,0,0.9462
1996-10-12,0.0401,0,0.98
1996-10-13,0.0275,0,0.0137
1996-10-14,0.0951,0,0.0475
1996-10-15,0.1627,1,0.0813
1996-10-16,0.2303,1,0.1151
1996-10-17,0.2979,1,0.149
1996-10-18,0.3655,1,0.1828
1996-10-19,0.4331,2,0.2166
1996-10-20,0.5007,2,0.2504
1996-10-21,0.5683,3,0.2842
1996-10-22,0.6359,3,0.318
1996-10-23,0.7035,3,0.3518
1996-10-24,0.7711,3,0.3856
1996-10-25,0.8387,3,0.4194
1996-10-26,0.9063,4,0.4532
1996-10-27,0.9739,4,0.487
1996-10-28,0.9585,4,0.5208
1996-10-29,0.8909,4,0.5546
1996-10-30,0.8233,5,0.5884
1996-10-31,0.7557,5,0.6222
1996-11-01,0.6881,5,0.656
1996-11-02,0.6205,6,0.6898
1996-11-03,0.5528,6,0.7236
1996-11-04,0.4852,6,0.7574
1996-11-05,0.4176,7,0.7912
1996-11-06,0.35,7,0.825
1996-11-07,0.2824,7,0.8588
1996-11-08,0.2148,7,0.8926
1996-11-09,0.1472,7,0.9264
1996-11-10,0.0796,0,0.9602
1996-11-11,0.012,0,0.994
1996-11-12,0.0557,0,0.0278
1996-11-13,0.1234,0,0.0617
1996-11-14,0.1911,1,0.0956
1996-11-15,0.2589,1,0.1294
1996-11-16,0.3266,1,0.1633
1996-11-17,0.3943,2,0.1972
1996-11-18,0.4621,2,0.231
1996-11-19,0.5298,3,0.2649
1996-11-20,0.5975,3,0.2988
1996-11-21,0.6653,3,0.3326
1996-11-22,0.733,3,0.3665
1996-11-23,0.8007,3,0.4004
1996-11-24,0.8685,3,0.4342
1996-11-25,0.9362,4,0.4681
1996-11-26,0.9961,4,0.502
1996-11-27,0.9283,4,0.5358
1996-11-28,0.8606,5,0.5697
1996-11-29,0.7929,5,0.6036
1996-11-30,0.7251,5,0.6374
1996-12-01,0.6574,5,0.6713
1996-12-02,0.5897,6,0.7052
1996-12-03,0.5219,6,0.739
1996-12-04,0.4542,7,0.7729
1996-12-05,0.3865,7,0.8068
1996-12-06,0.3187,7,0.8406
1996-12-07,0.251,7,0.8745
1996-12-08,0.1833,7,0.9084
1996-12-09,0.1155,0,0.9422
1996-12-10,0.0478,0,0.9761
1996-12-11,0.02,0,0.01
1996-12-12,0.0878,0,0.0439
1996-12-13,0.1557,1,0.0778
1996-12-14,0.2235,1,0.1117
1996-12-15,0.2913,1,0.1457
1996-12-16,0.3592,1,0.1796
1996-12-17,0.427,2,0.2135
1996-12-18,0.4949,2,0.2474
1996-12-19,0.5627,3,0.2814
1996-12-20,0.6306,3,0.3153
1996-12-21,0.6984,3,0.3492
1996-12-22,0.7663,3,0.3831
1996-12-23,0.8341,3,0.4171
1996-12-24,0.902,4,0.451
1996-12-25,0.9698,4,0.4849
1996-12-26,0.9624,4,0.5188
1996-12-27,0.8945,4,0.5527
1996-12-28,0.8267,5,0.5867
1996-12-29,0.7588,5,0.6206
1996-12-30,0.691,5,0.6545
1996-12-31,0.6231,6,0.6884
1997-01-01,0.5553,6,0.7224
1997-01-02,0.4874,6,0.7563
1997-01-03,0.4196,7,0.7902
1997-01-04,0.3517,7,0.8241
1997-01-05,0.2839,7,0.858
1997-01-06,0.2161,7,0.892
1997-01-07,0.1482,7,0.9259
1997-01-08,0.0804,0,0.9598
1997-01-09,0.0125,0,0.9937
1997-01-10,0.0554,0,0.0277
1997-01-11,0.1233,0,0.0617
1997-01-12,0.1912,1,0.0956
1997-01-13,0.2592,1,0.1296
1997-01-14,0.3271,1,0.1635
1997-01-15,0.395,2,0.1975
1997-01-16,0.4629,2,0.2315
1997-01-17,0.5309,3,0.2654
1997-01-18,0.5988,3,0.2994
1997-01-19,0.6667,3,0.3334
1997-01-20,0.7346,3,0.3673
1997-01-21,0.8026,3,0.4013
1997-01-22,0.8705,3,0.4352
1997-01-23,0.9384,4,0.4692
1997-01-24,0.9937,4,0.5032
1997-01-25,0.9258,4,0.5371
1997-01-26,0.8578,5,0.5711
1997-01-27,0.7899,5,0.605
1997-01-28,0.722,5,0.639
1997-01-29,0.6541,5,0.673
1997-01-30,0.5861,6,0.7069
1997-01-31,0.5182,6,0.7409
1997-02-01,0.4503,7,0.7749
1997-02-02,0.3824,7,0.8088
1997-02-03,0.3144,7,0.8428
1997-02-04,0.2465,7,0.8767
1997-02-05,0.1786,7,0.9107
1997-02-06,0.1107,0,0.9447
1997-02-07,0.0427,0,0.9786
1997-02-08,0.0252,0,0.0126
1997-02-09,0.0932,0,0.0466
1997-02-10,0.1611,1,0.0806
1997-02-11,0.2291,1,0.1146
1997-02-12,0.2971,1,0.1485
1997-02-13,0.3651,1,0.1825
1997-02-14,0.433,2,0.2165
1997-02-15,0.501,2,0.2505
1997-02-16,0.569,3,0.2845
1997-02-17,0.637,3,0.3185
1997-02-18,0.7049,3,0.3525
1997-02-19,0.7729,3,0.3865
1997-02-20,0.8409,3,0.4204
1997-02-21,0.9089,4,0.4544
1997-02-22,0.9768,4,0.4884
1997-02-23,0.9552,4,0.5224
1997-02-24,0.8872,4,0.5564
1997-02-25,0.8192,5,0.5904
1997-02-26,0.7512,5,0.6244
1997-02-27,0.6833,5,0.6584
1997-02-28,0.6153,6,0.6924
1997-03-01,0.5473,6,0.7263
1997-03-02,0.4793,6,0.7603
1997-03-03,0.4114,7,0.7943
1997-03-04,0.3434,7,0.8283
1997-03-05,0.2754,7,0.8623
1997-03-06,0.2074,7,0.8963
1997-03-07,0.1395,7,0.9303
1997-03-08,0.0715,0,0.9643
1997-03-09,0.0035,0,0.9982
1997-03-10,0.0645,0,0.0322
1997-03-11,0.1325,1,0.0662
1997-03-12,0.2005,1,0.1003
1997-03-13,0.2685,1,0.1343
1997-03-14,0.3365,1,0.1683
1997-03-15,0.4045,2,0.2023
1997-03-16,0.4725,2,0.2363
1997-03-17,0.5406,3,0.2703
1997-03-18,0.6086,3,0.3043
1997-03-19,0.6766,3,0.3383
1997-03-20,0.7446,3,0.3723
1997-03-21,0.8126,3,0.4063
1997-03-22,0.8806,4,0.4403
1997-03-23,0.9486,4,0.4743
1997-03-24,0.9834,4,0.5083
1997-03-25,0.9154,4,0.5423
1997-03-26,0.8474,5,0.5763
1997-03-27,0.7794,5,0.6103
1997-03-28,0.7114,5,0.6443
1997-03-29,0.6433,5,0.6783
1997-03-30,0.5753,6,0.7123
1997-03-31,0.5073,6,0.7463
1997-04-01,0.4393,7,0.7803
1997-04-02,0.3713,7,0.8143
1997-04-03,0.3033,7,0.8484
1997-04-04,0.2353,7,0.8824
1997-04-05,0.1673,7,0.9164
1997-04-06,0.0993,0,0.9504
1997-04-07,0.0313,0,0.9844
1997-04-08,0.0368,0,0.0184
1997-04-09,0.1048,0,0.0524
1997-04-10,0.1728,1,0.0864
1997-04-11,0.2408,1,0.1204
1997-04-12,0.3088,1,0.1544
1997-04-13,0.3768,2,0.1884
1997-04-14,0.4448,2,0.2224
1997-04-15,0.5128,2,0.2564
1997-04-16,0.5809,3,0.2904
1997-04-17,0.6489,3,0.3244
1997-04-18,0.7169,3,0.3584
1997-04-19,0.7849,3,0.3924
1997-04-20,0.8529,3,0.4265
1997-04-21,0.9209,4,0.4605
1997-04-22,0.9889,4,0.4945
1997-04-23,0.943,4,0.5285
1997-04-24,0.875,4,0.5625
1997-04-25,0.807,5,0.5965
1997-04-26,0.739,5,0.6305
1997-04-27,0.671,5,0.6645
1997-04-28,0.603,6,0.6985
1997-04-29,0.535,6,0.7325
1997-04-30,0.467,7,0.7665
1997-05-01,0.3989,7,0.8005
1997-05-02,0.3309,7,0.8345
1997-05-03,0.2629,7,0.8685
1997-05-04,0.1949,7,0.9025
1997-05-05,0.1269,7,0.9366
1997-05-06,0.0589,0,0.9706
1997-05-07,0.0091,0,0.0046
1997-05-08,0.0771,0,0.0385
1997-05-09,0.1451,1,0.0725
1997-05-10,0.213,1,0.1065
1997-05-11,0.281,1,0.1405
1997-05-12,0.3489,1,0.1745
1997-05-13,0.4169,2,0.2084
1997-05-14,0.4849,2,0.2424
1997-05-15,0.5528,3,0.2764
1997-05-16,0.6208,3,0.3104
1997-05-17,0.6887,3,0.3444
1997-05-18,0.7567,3,0.3784
1997-05-19,0.8247,3,0.4123
1997-05-20,0.8926,4,0.4463
1997-05-21,0.9606,4,0.4803
1997-05-22,0.9714,4,0.5143
1997-05-23,0.9035,4,0.5483
1997-05-24,0.8355,5,0.5822
1997-05-25,0.7676,5,0.6162
1997-05-26,0.6996,5,0.6502
1997-05-27,0.6316,5,0.6842
1997-05-28,0.5637,6,0.7182
1997-05-29,0.4957,6,0.7521
1997-05-30,0.4278,7,0.7861
1997-05-31,0.3598,7,0.8201
1997-06-01,0.2918,7,0.8541
1997-06-02,0.2239,7,0.8881
1997-06-03,0.1559,7,0.922
1997-06-04,0.088,0,0.956
1997-06-05,0.02,0,0.99
1997-06-06,0.0479,0,0.0239
1997-06-07,0.1157,0,0.0579
1997-06-08,0.1836,1,0.0918
1997-06-09,0.2514,1,0.1257
1997-06-10,0.3192,1,0.1596
1997-06-11,0.3871,2,0.1935
1997-06-12,0.4549,2,0.2274
1997-06-13,0.5227,2,0.2614
1997-06-14,0.5906,3,0.2953
1997-06-15,0.6584,3,0.3292
1997-06-16,0.7262,3,0.3631
1997-06-17,0.7941,3,0.397
1997-06-18,0.8619,3,0.4309
1997-06-19,0.9297,4,0.4649
1997-06-20,0.9976,4,0.4988
1997-06-21,0.9346,4,0.5327
1997-06-22,0.8668,5,0.5666
1997-06-23,0.7989,5,0.6005
1997-06-24,0.7311,5,0.6345
1997-06-25,0.6633,5,0.6684
1997-06-26,0.5954,6,0.7023
1997-06-27,0.5276,6,0.7362
1997-06-28,0.4598,7,0.7701
1997-06-29,0.3919,7,0.804
1997-06-30,0.3241,7,0.838
1997-07-01,0.2563,7,0.8719
1997-07-02,0.1884,7,0.9058
1997-07-03,0.1206,0,0.9397
1997-07-04,0.0527,0,0.9736
1997-07-05,0.015,0,0.0075
1997-07-06,0.0827,0,0.0413
1997-07-07,0.1503,1,0.0752
1997-07-08,0.218,1,0.109
1997-07-09,0.2856,1,0.1428
1997-07-10,0.3533,1,0.1766
1997-07-11,0.4209,2,0.2105
1997-07-12,0.4886,2,0.2443
1997-07-13,0.5562,3,0.2781
1997-07-14,0.6239,3,0.3119
1997-07-15,0.6915,3,0.3458
1997-07-16,0.7592,3,0.3796
1997-07-17,0.8268,3,0.4134
1997-07-18,0.8945,4,0.4472
1997-07-19,0.9621,4,0.481
1997-07-20,0.9703,4,0.5149
1997-07-21,0.9026,4,0.5487
1997-07-22,0.835,5,0.5825
1997-07-23,0.7673,5,0.6163
1997-07-24,0.6997,5,0.6502
1997-07-25,0.632,5,0.684
1997-07-26,0.5644,6,0.7178
1997-07-27,0.4967,6,0.7516
1997-07-28,0.4291,7,0.7855
1997-07-29,0.3614,7,0.8193
1997-07-30,0.2938,7,0.8531
1997-07-31,0.2261,7,0.8869
1997-08-01,0.1585,7,0.9208
1997-08-02,0.0908,0,0.9546
1997-08-03,0.0232,0,0.9884
1997-08-04,0.0443,0,0.0222
1997-08-05,0.1118,0,0.0559
1997-08-06,0.1792,1,0.0896
1997-08-07,0.2467,1,0.1233
1997-08-08,0.3141,1,0.1571
1997-08-09,0.3816,2,0.1908
1997-08-10,0.449,2,0.2245
1997-08-11,0.5165,2,0.2582
1997-08-12,0.5839,3,0.292
1997-08-13,0.6514,3,0.3257
1997-08-14,0.7188,3,0.3594
1997-08-15,0.7863,3,0.3931
1997-08-16,0.8537,3,0.4269
1997-08-17,0.9212,4,0.4606
1997-08-18,0.9886,4,0.4943
1997-08-19,0.9439,4,0.528
1997-08-20,0.8765,4,0.5618
1997-08-21,0.809,5,0.5955
1997-08-22,0.7416,5,0.6292
1997-08-23,0.6741,5,0.6629
1997-08-24,0.6067,6,0.6967
1997-08-25,0.5392,6,0.7304
1997-08-26,0.4718,7,0.7641
1997-08-27,0.4043,7,0.7978
1997-08-28,0.3369,7,0.8316
1997-08-29,0.2694,7,0.8653
1997-08-30,0.202,7,0.899
1997-08-31,0.1345,7,0.9327
1997-09-01,0.0671,0,0.9665
1997-09-02,0.0004,0,0.0002
1997-09-03,0.0677,0,0.0339
1997-09-04,0.135,1,0.0675
1997-09-05,0.2024,1,0.1012
1997-09-06,0.2697,1,0.1348
1997-09-07,0.337,1,0.1685
1997-09-08,0.4043,2,0.2022
1997-09-09,0.4716,2,0.2358
1997-09-10,0.539,3,0.2695
1997-09-11,0.6063,3,0.3031
1997-09-12,0.6736,3,0.3368
1997-09-13,0.7409,3,0.3705
1997-09-14,0.8082,3,0.4041
1997-09-15,0.8756,4,0.4378
1997-09-16,0.9429,4,0.4714
1997-09-17,0.9898,4,0.5051
1997-09-18,0.9225,4,0.5388
1997-09-19,0.8551,5,0.5724
1997-09-20,0.7878,5,0.6061
1997-09-21,0.7205,5,0.6397
1997-09-22,0.6532,5,0.6734
1997-09-23,0.5859,6,0.7071
1997-09-24,0.5185,6,0.7407
1997-09-25,0.4512,7,0.7744
1997-09-26,0.3839,7,0.8081
1997-09-27,0.3166,7,0.8417
1997-09-28,0.2493,7,0.8754
1997-09-29,0.1819,7,0.909
1997-09-30,0.1146,0,0.9427
1997-10-01,0.0473,0,0.9764
1997-10-02,0.02,0,0.01
1997-10-03,0.0873,0,0.0437
1997-10-04,0.1546,1,0.0773
1997-10-05,0.2219,1,0.111
1997-10-06,0.2893,1,0.1446
1997-10-07,0.3566,1,0.1783
1997-10-08,0.4239,2,0.2119
1997-10-09,0.4912,2,0.2456
1997-10-10,0.5585,3,0.2792
1997-10-11,0.6258,3,0.3129
1997-10-12,0.6931,3,0.3465
1997-10-13,0.7604,3,0.3802
1997-10-14,0.8277,3,0.4139
1997-10-15,0.895,4,0.4475
1997-10-16,0.9623,4,0.4812
1997-10-17,0.9704,4,0.5148
1997-10-18,0.9031,4,0.5485
1997-10-19,0.8358,5,0.5821
1997-10-20,0.7685,5,0.6158
1997-10-21,0.7012,5,0.6494
1997-10-22,0.6339,5,0.6831
1997-10-23,0.5665,6,0.7167
1997-10-24,0.4992,6,0.7504
1997-10-25,0.4319,7,0.784
1997-10-26,0.3646,7,0.8177
1997-10-27,0.2973,7,0.8513
1997-10-28,0.23,7,0.885
1997-10-29,0.1627,7,0.9186
1997-10-30,0.0954,0,0.9523
1997-10-31,0.0281,0,0.986
1997-11-01,0.0393,0,0.0196
1997-11-02,0.1067,0,0.0533
1997-11-03,0.1741,1,0.087
1997-11-04,0.2414,1,0.1207
1997-11-05,0.3088,1,0.1544
1997-11-06,0.3762,2,0.1881
1997-11-07,0.4436,2,0.2218
1997-11-08,0.511,2,0.2555
1997-11-09,0.5784,3,0.2892
1997-11-10,0.6458,3,0.3229
1997-11-11,0.7132,3,0.3566
1997-11-12,0.7806,3,0.3903
1997-11-13,0.848,3,0.424
1997-11-14,0.9154,4,0.4577
1997-11-15,0.9828,4,0.4914
1997-11-16,0.9498,4,0.5251
1997-11-17,0.8824,4,0.5588
1997-11-18,0.815,5,0.5925
1997-11-19,0.7476,5,0.6262
1997-11-20,0.6802,5,0.6599
1997-11-21,0.6128,6,0.6936
1997-11-22,0.5454,6,0.7273
1997-11-23,0.478,6,0.761
1997-11-24,0.4106,7,0.7947
1997-11-25,0.3432,7,0.8284
1997-11-26,0.2759,7,0.8621
1997-11-27,0.2085,7,0.8958
1997-11-28,0.1411,7,0.9295
1997-11-29,0.0737,0,0.9632
1997-11-30,0.0063,0,0.9969
1997-12-01,0.0613,0,0.0306
1997-12-02,0.1288,1,0.0644
1997-12-03,0.1963,1,0.0982
1997-12-04,0.2639,1,0.1319
1997-12-05,0.3314,1,0.1657
1997-12-06,0.3989,2,0.1995
1997-12-07,0.4665,2,0.2332
1997-12-08,0.534,3,0.267
1997-12-09,0.6016,3,0.3008
1997-12-10,0.6691,3,0.3345
1997-12-11,0.7366,3,0.3683
1997-12-12,0.8042,3,0.4021
1997-12-13,0.8717,3,0.4359
1997-12-14,0.9392,4,0.4696
1997-12-15,0.9932,4,0.5034
1997-12-16,0.9257,4,0.5372
1997-12-17,0.8581,5,0.5709
1997-12-18,0.7906,5,0.6047
1997-12-19,0.7231,5,0.6385
1997-12-20,0.6555,5,0.6722
1997-12-21,0.588,6,0.706
1997-12-22,0.5204,6,0.7398
1997-12-23,0.4529,7,0.7735
1997-12-24,0.3854,7,0.8073
1997-12-25,0.3178,7,0.8411
1997-12-26,0.2503,7,0.8749
1997-12-27,0.1828,7,0.9086
1997-12-28,0.1152,0,0.9424
1997-12-29,0.0477,0,0.9762
1997-12-30,0.0199,0,0.01
1997-12-31,0.0876,0,0.0438
1998-01-01,0.1553,1,0.0776
1998-01-02,0.223,1,0.1115
1998-01-03,0.2907,1,0.1453
1998-01-04,0.3584,1,0.1792
1998-01-05,0.4261,2,0.213
1998-01-06,0.4938,2,0.2469
1998-01-07,0.5615,3,0.2807
1998-01-08,0.6292,3,0.3146
1998-01-09,0.6968,3,0.3484
1998-01-10,0.7645,3,0.3823
1998-01-11,0.8322,3,0.4161
1998-01-12,0.8999,4,0.45
1998-01-13,0.9676,4,0.4838
1998-01-14,0.9647,4,0.5177
1998-01-15,0.897,4,0.5515
1998-01-16,0.8293,5,0.5854
1998-01-17,0.7616,5,0.6192
1998-01-18,0.6939,5,0.653
1998-01-19,0.6262,5,0.6869
1998-01-20,0.5585,6,0.7207
1998-01-21,0.4908,6,0.7546
1998-01-22,0.4231,7,0.7884
1998-01-23,0.3554,7,0.8223
1998-01-24,0.2877,7,0.8561
1998-01-25,0.22,7,0.89
1998-01-26,0.1524,7,0.9238
1998-01-27,0.0847,0,0.9577
1998-01-28,0.017,0,0.9915
1998-01-29,0.0508,0,0.0254
1998-01-30,0.1187,0,0.0594
1998-01-31,0.1866,1,0.0933
1998-02-01,0.2544,1,0.1272
1998-02-02,0.3223,1,0.1611
1998-02-03,0.3901,2,0.1951
1998-02-04,0.458,2,0.229
1998-02-05,0.5258,3,0.2629
1998-02-06,0.5937,3,0.2968
1998-02-07,0.6615,3,0.3308
1998-02-08,0.7294,3,0.3647
1998-02-09,0.7972,3,0.3986
1998-02-10,0.8651,3,0.4325
1998-02-11,0.9329,4,0.4665
1998-02-12,0.9992,4,0.5004
1998-02-13,0.9314,4,0.5343
1998-02-14,0.8635,5,0.5682
1998-02-15,0.7957,5,0.6022
1998-02-16,0.7278,5,0.6361
1998-02-17,0.66,5,0.67
1998-02-18,0.5921,6,0.7039
1998-02-19,0.5243,6,0.7379
1998-02-20,0.4564,7,0.7718
1998-02-21,0.3885,7,0.8057
1998-02-22,0.3207,7,0.8397
1998-02-23,0.2528,7,0.8736
1998-02-24,0.185,7,0.9075
1998-02-25,0.1171,0,0.9414
1998-02-26,0.0493,0,0.9754
1998-02-27,0.0186,0,0.0093
1998-02-28,0.0866,0,0.0433
1998-03-01,0.1546,1,0.0773
1998-03-02,0.2226,1,0.1113
1998-03-03,0.2906,1,0.1453
1998-03-04,0.3587,1,0.1793
1998-03-05,0.4267,2,0.2133
1998-03-06,0.4947,2,0.2473
1998-03-07,0.5627,3,0.2813
1998-03-08,0.6307,3,0.3153
1998-03-09,0.6987,3,0.3493
1998-03-10,0.7667,3,0.3834
1998-03-11,0.8347,3,0.4174
1998-03-12,0.9027,4,0.4514
1998-03-13,0.9707,4,0.4854
1998-03-14,0.9613,4,0.5194
1998-03-15,0.8933,4,0.5534
1998-03-16,0.8252,5,0.5874
1998-03-17,0.7572,5,0.6214
1998-03-18,0.6892,5,0.6554
1998-03-19,0.6212,6,0.6894
1998-03-20,0.5532,6,0.7234
1998-03-21,0.4852,6,0.7574
1998-03-22,0.4172,7,0.7914
1998-03-23,0.3492,7,0.8254
1998-03-24,0.2812,7,0.8594
1998-03-25,0.2132,7,0.8934
1998-03-26,0.1452,7,0.9274
1998-03-27,0.0772,0,0.9614
1998-03-28,0.0091,0,0.9954
1998-03-29,0.059,0,0.0295
1998-03-30,0.1271,1,0.0636
1998-03-31,0.1952,1,0.0976
1998-04-01,0.2634,1,0.1317
1998-04-02,0.3315,1,0.1658
1998-04-03,0.3997,2,0.1998
1998-04-04,0.4678,2,0.2339
1998-04-05,0.5359,3,0.268
1998-04-06,0.6041,3,0.302
1998-04-07,0.6722,3,0.3361
1998-04-08,0.7403,3,0.3702
1998-04-09,0.8085,3,0.4042
1998-04-10,0.8766,4,0.4383
1998-04-11,0.9448,4,0.4724
1998-04-12,0.9871,4,0.5064
1998-04-13,0.919,4,0.5405
1998-04-14,0.8508,5,0.5746
1998-04-15,0.7827,5,0.6087
1998-04-16,0.7146,5,0.6427
1998-04-17,0.6464,5,0.6768
1998-04-18,0.5783,6,0.7109
1998-04-19,0.5101,6,0.7449
1998-04-20,0.442,7,0.779
1998-04-21,0.3739,7,0.8131
1998-04-22,0.3057,7,0.8471
1998-04-23,0.2376,7,0.8812
1998-04-24,0.1695,7,0.9153
1998-04-25,0.1013,0,0.9493
1998-04-26,0.0332,0,0.9834
1998-04-27,0.035,0,0.0175
1998-04-28,0.1032,0,0.0516
1998-04-29,0.1714,1,0.0857
1998-04-30,0.2396,1,0.1198
1998-05-01,0.3078,1,0.1539
1998-05-02,0.376,2,0.188
1998-05-03,0.4442,2,0.2221
1998-05-04,0.5124,2,0.2562
1998-05-05,0.5806,3,0.2903
1998-05-06,0.6487,3,0.3244
1998-05-07,0.7169,3,0.3585
1998-05-08,0.7851,3,0.3926
1998-05-09,0.8533,3,0.4267
1998-05-10,0.9215,4,0.4608
1998-05-11,0.9897,4,0.4949
